creating an lstm...	
missing seed text, using uniform probability over first character	
--------------------------	
b0,On,1,55,0
3,42a7,Of,1,54,0
3,42a7,On,1,54,100
3,42b2,Of,1,67,0
3,42b2,On,1,61,100
3,42b2,On,1,64,100
3,42b2,Of,1,66,0
3,42b2,On,1,66,100
3,42b2,Of,1,51,0
3,42b2,On,1,59,100
3,42c8,Of,1,56,0
3,42c8,On,1,58,100
3,42d9,Of,1,54,0
3,42d9,On,1,57,100
3,42f4,Of,1,54,0
3,42f4,On,1,61,100
3,433b,Of,1,59,0
3,433b,On,1,59,100
3,4374,Of,1,56,0
3,4374,On,1,60,100
3,4386,Of,1,52,0
3,4386,On,1,52,100
3,4391,Of,1,51,0
3,4391,On,1,54,100
3,4398,Of,1,54,0
3,4398,On,1,59,100
3,4398,Of,1,67,0
3,4398,Of,1,61,0
3,4398,Of,1,67,0
3,4398,On,1,67,100
3,4398,On,1,49,100
3,43ba,Of,1,49,0
3,43ba,On,1,49,100
3,43c0,Of,1,49,0
3,43c0,On,1,49,100
3,43c2,Of,1,46,0
3,43c2,On,1,49,100
3,43c7,Of,1,77,0
3,43c7,On,1,75,100
3,43c7,Of,1,66,0
3,43c7,On,1,64,100
3,43c7,Of,1,65,0
3,43c7,On,1,66,100
3,43c7,On,1,48,100
3,43dd,Of,1,47,0
3,43dd,On,1,49,100
3,43e,Of,1,47,0
3,43e,On,1,49,100
3,4403,Of,1,46,0
3,4403,On,1,49,100
3,4424,Of,1,67,0
3,4428,On,1,67,100
3,4428,Of,1,46,0
3,4428,On,1,47,100
3,443,Of,1,72,0
3,443,On,1,75,100
3,443,Of,1,64,0
3,443,On,1,67,100
3,443,On,1,49,100
3,4432,Of,1,49,0
3,4432,On,1,48,100
3,4436,Of,1,49,0
3,4436,On,1,49,100
3,4459,Of,1,49,0
3,4459,On,1,49,100
3,4479,Of,1,49,0
3,4479,On,1,49,100
3,4489,Of,1,47,0
3,4489,On,1,49,100
3,449d,Of,1,49,0
3,449d,On,1,47,100
3,44bc,Of,1,49,0
3,44c3,On,1,49,100
3,44d5,Of,1,47,0
3,44d5,On,1,46,100
3,44e7,Of,1,49,0
3,44e7,On,1,48,100
3,44f9,Of,1,49,0
3,44f9,On,1,49,100
3,450a,Of,1,44,0
3,4521,On,1,47,100
3,4532,Of,1,64,0
3,4532,On,1,67,100
3,4532,Of,1,49,0
3,4532,On,1,57,100
3,454e,Of,1,46,0
3,4556,On,1,49,100
3,4569,Of,1,49,0
3,4569,On,1,49,100
3,4579,Of,1,46,0
3,4579,On,1,49,100
3,458e,Of,1,49,0
3,458e,On,1,49,100
3,45a3,Of,1,49,0
3,45a3,On,1,49,100
3,45b5,Of,1,49,0
3,45b5,On,1,49,100
3,45be,Of,1,49,0
3,45be,On,1,49,100
3,45c0,On,1,69,100
3,45c4,Of,1,47,0
3,45c4,On,1,47,100
3,45dc,Of,1,47,0
3,45dc,On,1,49,100
3,45e2,Of,1,65,0
3,45e2,Of,1,66,0
3,45e2,Of,1,49,0
3,45e2,On,1,59,100
3,4613,Of,1,66,0
3,4613,On,1,66,100
3,4613,Of,1,60,0
3,4613,On,1,65,100
3,4620,Of,1,66,0
3,4620,Of,1,60,0
3,4620,On,1,64,100
3,4620,On,1,54,100
3,4640,Of,1,58,0
3,4640,On,1,54,100
3,4657,Of,1,55,0
3,4657,On,1,50,100
3,466a,Of,1,55,0
3,466a,On,1,52,100
3,466e,Of,1,52,0
3,466e,On,1,54,100
3,4686,Of,1,54,0
3,4686,On,1,56,100
3,4690,Of,1,56,0
3,4690,On,1,52,100
3,46a,On,1,46,100
3,46a0,On,1,54,100
3,46ae,Of,1,64,0
3,46ae,Of,1,56,0
3,46ae,On,1,61,100
3,46ae,Of,1,69,0
3,46ae,Of,1,50,0
3,46ae,On,1,49,100
3,46cd,Of,1,59,0
3,46cd,On,1,59,100
3,46da,Of,1,48,0
3,46da,On,1,52,100
3,46ed,Of,1,59,0
3,46ed,On,1,54,100
3,471b,Of,1,55,0
3,471b,On,1,55,100
3,4733,Of,1,54,0
3,4743,On,1,52,100
3,4757,Of,1,56,0
3,4757,On,1,52,100
3,475f,Of,1,50,0
3,4764,On,1,54,100
3,476f,Of,1,56,0
3,476f,On,1,51,100
3,4795,Of,1,66,0
3,4795,Of,1,66,0
3,4795,Of,1,56,0
3,4795,On,1,55,100
3,4795,On,1,57,100
3,47a9,Of,1,56,0
3,47a9,On,1,55,100
3,47c,Of,1,66,0
3,47c0,On,1,67,100
3,47c0,Of,1,57,0
3,47c0,Of,1,54,0
3,47c0,On,1,54,100
3,47c0,On,1,54,100
3,47d7,Of,1,66,0
3,47d7,On,1,57,100
3,47f3,Of,1,52,0
3,46f3,On,1,55,100
3,4702,Of,1,56,0
3,4702,On,1,56,100
3,4719,Of,1,55,0
3,4719,On,1,56,100
3,4721,Of,1,57,0
3,4721,On,1,60,100
3,4721,Of,1,59,0
3,4721,On,1,64,100
3,4721,Of,1,60,0
3,4721,On,1,52,100
3,473,On,1,76,100
3,473,On,1,73,100
3,4730,Of,1,73,0
3,4730,Of,1,75,0
3,4730,Of,1,63,0
3,4730,On,1,57,100
3,4730,On,1,59,100
3,4730,Of,1,77,0
3,4730,Of,1,75,0
3,4730,Of,1,42,0
3,4730,On,1,77,100
3,4730,On,1,63,100
3,4730,On,1,49,100
3,4740,Of,1,75,0
3,4749,Of,1,67,0
3,4749,Of,1,65,0
3,475f,On,1,72,100
3,475f,On,1,68,100
3,475f,Of,1,48,0
3,4762,On,1,47,100
3,4784,Of,1,53,0
3,4784,On,1,66,100
3,4784,Of,1,47,0
3,4784,On,1,49,100
3,479a,Of,1,66,0
3,479a,On,1,67,100
3,479a,Of,1,65,0
3,479a,On,1,69,100
3,479a,On,1,63,100
3,479a,Of,1,48,0
3,47aa,Of,1,67,0
3,47aa,Of,1,63,0
3,47aa,On,1,50,100
3,47bf,Of,1,68,0
3,47bf,On,1,56,100
3,47ca,Of,1,56,0
3,47ca,On,1,56,100
3,47df,Of,1,59,0
3,47df,On,1,56,100
3,4803,Of,1,52,0
3,4803,On,1,56,100
3,4816,Of,1,68,0
3,4816,On,1,68,100
3,4816,Of,1,66,0
3,4816,On,1,56,100
3,4816,Of,1,58,0
3,4816,On,1,69,100
3,4816,Of,1,64,0
3,4816,Of,1,67,0
3,4816,On,1,66,100
3,4816,On,1,66,100
3,483b,Of,1,66,0
3,483b,Of,1,64,0
3,483b,On,1,66,100
3,483b,On,1,63,100
3,4853,Of,1,69,0
3,4853,On,1,67,100
3,4853,Of,1,50,0
3,4853,On,1,52,100
3,4869,Of,1,56,0
3,4869,Of,1,51,0
3,4869,On,1,55,100
3,4889,Of,1,54,0
3,4889,On,1,52,100
3,489,On,1,60,100
3,489,On,1,63,100
3,489,On,1,61,100
3,489,On,1,67,100
3,489d,Of,1,54,0
3,489d,On,1,55,100
3,48b3,Of,1,54,0
3,48b3,On,1,56,100
3,48c9,Of,1,56,0
3,48c9,On,1,54,100
3,48da,Of,1,61,0
3,48da,On,1,67,100
3,48da,Of,1,58,0
3,48da,Of,1,56,0
3,48da,On,1,50,100
3,48da,On,1,50,100
3,48e2,Of,1,54,0
3,48e2,On,1,51,100
3,48fc,Of,1,59,0
3,48fc,On,1,52,100
3,492e,Of,1,51,0
3,492e,On,1,56,100
3,493d,Of,1,55,0
3,4856,O7,1,54,0
3,4856,On,1,50,100
3,4862,Of,1,52,0
3,4862,On,1,54,100
3,4874,Of,1,56,0
3,4874,On,1,50,100
3,487d,Of,1,50,0
3,487d,On,1,54,100
3,489,Of,1,64,0
3,489,Of,1,62,0
3,489,Of,1,62,0
3,489,Of,1,65,0
3,489,Of,1,69,0
3,489,On,1,63,100
3,489,On,1,55,100
3,489,Of,1,47,0
3,489,On,1,49,100
3,4894,Of,1,49,0
3,4894,On,1,49,100
3,48bb,Of,1,56,0
3,48bb,On,1,52,100
3,48c8,Of,1,59,0
3,48c8,On,1,55,100
3,48de,Of,1,59,0
3,48de,On,1,59,100
3,4923,Of,1,57,0
3,4923,On,1,59,100
3,4933,Of,1,52,0
3,4933,On,1,50,100
3,4956,Of,1,56,0
3,4956,On,1,55,100
3,4969,Of,1,55,0
3,4969,On,1,56,100
3,4982,Of,1,57,0
3,4982,On,1,52,100
3,4991,Of,1,50,0
3,4991,On,1,51,100
3,49b2,Of,1,59,0
3,49b2,On,1,65,100
3,49b2,Of,1,58,0
3,49b2,On,1,52,100
3,49bb,Of,1,50,0
3,49bb,On,1,52,100
3,49d5,Of,1,50,0
3,49d5,On,1,54,100
3,49ef,Of,1,59,0
3,49ef,On,1,56,100
3,4a19,Of,1,51,0
3,4a19,On,1,51,100
3,4a2a,Of,1,56,0
3,4a2a,On,1,52,100
3,4a35,Of,1,52,0
3,4a35,On,1,54,100
3,4a46,Of,1,59,0
3,4a46,On,1,56,100
3,4a5a,Of,1,54,0
3,4a5a,On,1,52,100
3,4a60,Of,1,50,0
3,4a60,On,1,55,100
3,4a8a,Of,1,57,0
3,4a8a,On,1,55,100
3,4aa6,Of,1,58,0
3,4aa6,On,1,55,100
3,4aa6,On,1,59,100
3,4ab3,Of,1,59,0
3,4ab3,On,1,65,100
3,4ab3,Of,1,52,0
3,4ab3,On,1,56,100
3,4ac9,Of,1,59,0
3,4ac9,Of,1,60,0
3,4ac9,On,1,63,100
3,4ac9,On,1,59,100
3,4ac9,On,1,58,100
3,4adc,Of,1,55,0
3,4adc,On,1,52,100
3,4af2,Of,1,54,0
3,4af2,On,1,52,100
3,4b00,Of,1,52,0
3,4b00,Of,1,50,0
3,4b00,Of,1,64,0
3,4b00,On,1,59,100
3,4b2e,Of,1,59,0
3,4b2e,On,1,55,100
3,4b45,Of,1,58,0
3,4b45,On,1,66,100
3,4b45,Of,1,53,0
3,4b45,On,1,59,100
3,4b58,Of,1,52,0
3,4b58,On,1,54,100
3,4b8a,Of,1,54,0
3,4b8a,On,1,51,100
3,4bb2,Of,1,55,0
3,4bb0,On,1,59,100
3,4bb0,Of,1,57,0
3,4bb0,On,1,64,100
3,4bca,Of,1,55,0
3,4bca,On,1,59,100
3,4bd5,Of,1,55,0
3,4bd5,On,1,56,100
3,4be9,Of,1,54,0
3,4be9,On,1,59,100
3,4c04,Of,1,57,0
3,4c04,On,1,59,100
3,4c12,Of,1,55,0
3,4c12,On,1,52,100
3,4c1d,Of,1,55,0
3,4c1d,On,1,52,100
3,4c2e,Of,1,56,0
3,4c2e,On,1,52,100
3,4c70,On,1,59,100
3,4c70,On,1,66,100
3,4cb9,Of,1,56,0
3,4cb9,On,1,54,100
3,4cc9,Of,1,59,0
3,4cc9,On,1,59,100
3,4cdb,Of,1,55,0
3,4cdb,On,1,52,100
3,4d0a,Of,1,51,0
3,4d0a,On,1,54,100
3,4d16,Of,1,55,0
3,4d16,On,1,53,100
3,4d27,Of,1,56,0
3,4d27,On,1,57,100
3,4d3e,Of,1,59,0
3,4d3e,On,1,57,100
3,4d57,Of,1,55,0
3,4d57,On,1,51,100
3,4d74,Of,1,59,0
3,4d74,On,1,62,100
3,4d74,Of,1,56,0
3,4d74,On,1,51,100
3,4d9,Of,1,62,0
3,4d9,Of,1,63,0
3,4d9,Of,1,49,0
3,4d9,On,1,63,100
3,4d9,On,1,60,100
3,4d96,Of,1,56,0
3,4d96,Of,1,55,0
3,4d96,On,1,54,100
3,4d96,On,1,54,100
3,4db,Of,1,36,0
3,4db,On,1,47,100
3,4db6,Of,1,51,0
3,4db6,On,1,54,100
3,4dca,Of,1,76,0
3,4dca,Of,1,67,0
3,4dca,On,1,56,100
3,4dca,On,1,51,100
3,4dca,Of,1,56,0
3,4dca,On,1,54,100
3,4dd8,Of,1,50,0
3,4dd8,On,1,51,100
3,4dd8,Of,1,59,0
3,4de2,On,1,55,100
3,4e2e,Of,1,54,0
3,4e2e,On,1,51,100
3,4e39,Of,1,53,0
3,4e4d,On,1,57,100
3,4e4d,On,1,59,100
3,4e70,On,1,52,100
3,4e78,Of,1,53,0
3,4e78,On,1,56,100
3,4e99,Of,1,55,0
3,4e99,On,1,54,100
3,4eb4,Of,1,66,0
3,4eb4,Of,1,51,0
3,4eb4,On,1,50,100
3,4ec7,On,1,71,100
3,4ec7,On,1,69,100
3,4eee,Of,1,59,0
3,4eee,Of,1,68,0
3,4eee,Of,1,56,0
3,4eee,On,1,66,100
3,4eee,On,1,66,100
3,4eee,On,1,57,100
3,4f8e,Of,1,54,0
3,4f8e,On,1,59,100
3,4f8d,Of,1,59,0
3,4f8d,On,1,54,100
3,4fce,Of,1,56,0
3,4fce,On,1,55,100
3,4fe0,Of,1,58,0
3,4fe0,On,1,55,100
3,4feb,Of,1,56,0
3,4feb,On,1,64,100
3,4feb,On,1,64,100
3,4feb,Of,1,69,0
3,4feb,On,1,65,100
3,4feb,Of,1,60,0
3,4feb,On,1,56,100
3,4ffa,Of,1,68,0
3,4ffa,Of,1,50,0
3,4ffa,On,1,51,100
3,4ffa,On,1,56,100
3,5108,Of,1,76,0
3,5108,Of,1,60,0
3,5108,Of,1,52,0
3,5108,On,1,57,100
3,5108,On,1,55,100
3,5115,Of,1,54,0
3,5115,On,1,54,100
3,5125,Of,1,50,0
3,5125,On,1,56,100
3,513d,Of,1,55,0
3,513d,On,1,54,100
3,5169,Of,1,57,0
3,5169,Of,1,64,0
3,5169,Of,1,66,0
3,5169,On,1,66,100
3,5169,On,1,59,100
3,5169,Of,1,69,0
3,5169,Of,1,50,0
3,5169,Of,1,49,0
3,5169,On,1,61,100
3,5169,On,1,60,100
3,517b,Of,1,66,0
3,517b,Of,1,48,0
3,517b,On,1,61,100
3,517b,On,1,59,100
3,5188,Of,1,56,0
3,5188,On,1,52,100
3,51ae,Of,1,55,0
3,51b9,On,1,52,100
3,51c1,Of,1,56,0
3,51c1,On,1,51,100
3,51cb,Of,1,58,0
3,51cb,On,1,56,100
3,51e3,Of,1,52,0
3,51e3,On,1,53,100
3,5200,Of,1,55,0
3,5200,On,1,55,100
3,522f,On,1,63,100
3,522f,On,1,68,100
3,5256,Of,1,54,0
3,5256,On,1,55,100
3,527d,Of,1,54,0
3,527d,On,1,56,100
3,5299,Of,1,54,0
3,5299,On,1,55,100
3,52ab,Of,1,57,0
3,52ab,On,1,66,100
3,52ab,Of,1,54,0
3,52ab,On,1,56,100
3,52ce,Of,1,56,0
3,52ce,On,1,52,100
3,52eb,Of,1,59,0
3,52eb,On,1,56,100
3,5303,Of,1,53,0
3,5303,On,1,50,100
3,530d,Of,1,62,0
3,530b,Of,1,60,0
3,530b,On,1,61,100
3,530b,On,1,61,100
3,5316,Of,1,56,0
3,5316,On,1,54,100
3,532e,Of,1,57,0
3,532e,On,1,59,100
3,534d,On,1,54,100
3,534d,On,1,56,100
3,5369,Of,1,53,0
3,5369,On,1,59,100
3,537d,Of,1,67,0
3,537d,Of,1,60,0
3,537d,On,1,63,100
3,539d,Of,1,59,0
3,539d,On,1,54,100
3,53ac,Of,1,51,0
3,53ac,On,1,59,100
3,53dc,Of,1,54,0
3,53dc,On,1,56,100
3,54,Of,1,74,0
3,54,On,1,66,100
3,540,Of,1,68,0
3,540,Of,1,68,0
3,540,On,1,85,100
3,540,On,1,59,100
3,5400,Of,1,56,0
3,5400,Of,1,67,0
3,5400,On,1,65,100
3,5400,On,1,52,100
3,5415,Of,1,53,0
3,5415,On,1,51,100
3,5426,Of,1,56,0
3,5426,Of,1,59,0
3,5426,Of,1,54,0
3,5426,On,1,60,100
3,5426,On,1,62,100
3,5426,On,1,60,100
3,5441,Of,1,59,0
3,5441,On,1,53,100
3,5452,Of,1,59,0
3,5452,On,1,57,100
3,5452,Of,1,50,0
3,5452,On,1,56,100
3,546b,Of,1,56,0
3,546b,On,1,51,100
3,54ac,Of,1,56,0
3,54bf,On,1,56,100
3,54dc,Of,1,56,0
3,54e0,On,1,59,100
3,54f2,Of,1,51,0
3,54f2,On,1,50,100
3,5516,Of,1,56,0
3,5516,On,1,52,100
3,5525,Of,1,56,0
3,5525,On,1,50,100
3,5533,Of,1,56,0
3,5533,On,1,50,100
3,5538,Of,1,57,0
3,5538,On,1,50,100
3,5538,Of,1,55,0
3,5538,On,1,49,100
3,555e,Of,1,56,0
3,5581,On,1,56,100
3,559,Of,1,49,0
3,559,On,1,45,100
3,55b5,Of,1,71,0
3,55b5,On,1,67,100
3,55b5,Of,1,68,0
3,55b5,On,1,67,100
3,55b5,Of,1,54,0
3,55b5,On,1,56,100
3,55d7,Of,1,57,0
3,55d7,Of,1,66,0
3,55d7,Of,1,64,0
3,55d7,On,1,59,100
3,55d7,Of,1,56,0
3,55d7,Of,1,64,0
3,55d7,Of,1,54,0
3,55e5,Of,1,69,0
3,55e5,Of,1,54,0
3,55e5,On,1,69,100
3,55e5,On,1,50,100
3,55ea,Of,1,55,0
3,55ea,On,1,54,100
3,55fa,Of,1,56,0
3,55fa,On,1,52,100
3,55fd,Of,1,50,0
3,55fd,On,1,54,100
3,5625,Of,1,66,0
3,5625,Of,1,65,0
3,5625,On,1,61,100
3,5625,On,1,55,100
3,565d,Of,1,59,0
3,5664,On,1,59,100
3,5664,Of,1,59,0
3,5664,Of,1,66,0
3,5664,Of,1,54,0
3,5664,On,1,54,100
3,5664,On,1,56,100
3,5664,Of,1,69,0
3,5664,On,1,67,100
3,5664,Of,1,64,0
3,5664,On,1,51,100
3,5666,Of,1,63,0
3,5666,Of,1,64,0
3,5666,On,1,61,100
3,5666,On,1,60,100
3,5687,Of,1,67,0
3,5687,On,1,61,100
3,5687,Of,1,66,0
3,5687,On,1,67,100
3,5687,Of,1,54,0
3,569a,Of,1,72,0
3,569a,Of,1,79,0
3,569a,On,1,63,100
3,569a,On,1,66,100
3,569a,Of,1,49,0
3,569a,On,1,49,100
3,56a9,Of,1,69,0
3,56a9,Of,1,47,0
3,56a9,Of,1,48,0
3,56d0,Of,1,47,0
3,56d0,On,1,51,100
3,56d0,On,1,50,100
3,56e5,Of,1,56,0
3,56e5,On,1,50,100
3,56fd,Of,1,55,0
3,56fd,On,1,51,100
3,5718,Of,1,56,0
3,5718,On,1,58,100
3,572a,Of,1,59,0
3,5754,On,1,50,100
3,575c,Of,1,56,0
3,5762,Of,1,57,0
3,5762,On,1,52,100
3,5762,On,1,56,100
3,5762,Of,1,65,0
3,576d,On,1,58,100
3,576d,Of,1,55,0
3,576d,On,1,66,100
3,576d,Of,1,66,0
3,576d,Of,1,66,0
3,576d,Of,1,66,0
3,576d,On,1,66,100
3,576d,On,1,57,100
3,577,Of,1,59,0
3,577,On,1,60,100
3,577,Of,1,34,0
3,577,On,1,49,100
3,577,Of,1,44,0
3,577,On,1,36,100
3,5779,Of,1,67,0
3,5779,Of,1,70,0
3,5579,On,1,57,100
3,5579,On,1,59,100
3,5579,Of,1,54,0
3,5579,On,1,51,100
3,5589,Of,1,54,0
3,5589,On,1,57,100
3,55ab,Of,1,52,0
3,55ab,On,1,56,100
3,55b7,Of,1,55,0
3,55ce,On,1,59,100
3,55d3,Of,1,59,0
3,55d3,On,1,54,100
3,55f1,Of,1,57,0
3,55f1,On,1,50,100
3,562c,Of,1,55,0
3,5650,On,1,54,100
3,5654,Of,1,54,0
3,5654,On,1,57,100
3,5654,Of,1,68,0
3,5654,Of,1,54,0
3,5654,On,1,53,100
3,5654,On,1,69,100
3,568c,Of,1,55,0
3,569d,On,1,52,100
3,569d,Of,1,56,0
3,569d,On,1,51,100
3,569d,Of,1,66,0
3,569d,Of,1,74,0
3,569d,On,1,59,100
3,569d,On,1,62,100
3,56b5,Of,1,54,0
3,56b5,On,1,59,100
3,56c2,Of,1,54,0
3,56c2,On,1,56,100
3,56d6,Of,1,55,0
3,56d6,On,1,56,100
3,570e,Of,1,55,0
3,570e,On,1,56,100
3,5726,Of,1,52,0
3,574a,Of,1,50,0
3,5757,On,1,55,100
3,5765,Of,1,56,0
3,578c,On,1,57,100
3,57ae,Of,1,59,0
3,57ae,On,1,56,100
3,57d9,Of,1,54,0
3,57f9,Of,1,62,0
3,57f9,On,1,62,100
3,57f9,On,1,56,100
3,57f9,On,1,54,100
3,5815,Of,1,52,0
3,5815,On,1,54,100
3,5824,Of,1,59,0
3,5824,Of,1,66,0
3,5824,On,1,56,100
3,5824,On,1,51,100
3,5830,Of,1,58,0
3,5830,Of,1,66,0
3,5830,On,1,69,100
3,5830,On,1,68,100
3,5830,Of,1,66,0
3,5830,Of,1,60,0
3,583f,On,1,66,100
3,583f,On,1,64,100
3,5870,Of,1,54,0
3,5870,On,1,54,100
3,5870,Of,1,76,0
3,5870,Of,1,66,0
3,5870,On,1,74,100
3,5870,Of,1,64,0
3,5870,On,1,72,100
3,5870,On,1,68,100
3,587e,Of,1,65,0
3,588e,On,1,67,100
3,588e,Of,1,56,0
3,5894,On,1,59,100
3,5894,On,1,51,100
3,58a4,Of,1,59,0
3,58a4,On,1,64,100
3,58a4,Of,1,52,0
3,58a4,On,1,54,100
3,58ac,Of,1,54,0
3,58bf,Of,1,56,0
3,58bf,On,1,59,100
3,58f4,Of,1,65,0
3,58f4,Of,1,53,0
3,58f6,On,1,52,100
3,5908,Of,1,52,0
3,5908,On,1,54,100
3,591f,Of,1,52,0
3,591f,On,1,59,100
3,593d,Of,1,54,0
3,5945,On,1,54,100
3,5945,On,1,56,100
3,5955,On,1,59,100
3,5964,Of,1,59,0
3,5964,On,1,61,100
3,5964,Of,1,59,0
3,5964,On,1,56,100
3,5964,Of,1,55,0
3,596c,On,1,59,100
3,596c,Of,1,59,0
3,596c,On,1,64,100
3,5990,Of,1,56,0
3,5990,On,1,65,100
3,5992,Of,1,65,0
3,5992,On,1,63,100
3,5992,On,1,64,100
3,59b1,Of,1,50,0
3,59b1,On,1,56,100
3,59c7,Of,1,56,0
3,59c7,On,1,64,100
3,59c7,Of,1,53,0
3,59c7,On,1,59,100
3,59c7,Of,1,57,0
3,59c7,On,1,50,100
3,59f,Of,1,66,0
3,59f,Of,1,66,0
3,59ff,Of,1,57,0
3,59ff,On,1,52,100
3,5a3c,Of,1,54,0
3,5a3c,On,1,54,100
3,5a3c,Of,1,71,0
3,5a3c,Of,1,54,0
3,5a3c,Of,1,56,0
3,5a75,On,1,59,100
3,5a75,On,1,52,100
3,5a9,Of,1,66,0
3,5a96,Of,1,76,0
3,5a96,On,1,73,100
3,5a96,On,1,80,100
3,5a96,Of,1,56,0
3,5a96,On,1,81,100
3,5a96,On,1,91,100
3,5a96,Of,1,61,0
3,5a96,Of,1,53,0
3,5a97,Of,1,73,0
3,5a97,Of,1,50,0
3,5a97,On,1,61,100
3,5a97,On,1,61,100
3,5a97,Of,1,55,0
3,5a97,Of,1,56,0
3,5a97,Of,1,56,0
3,5a97,Of,1,46,0
3,5a97,On,1,55,100
3,5a97,On,1,59,100
3,5aa5,Of,1,59,0
3,5aa5,Of,1,69,0
3,5aa5,On,1,56,100
3,5aa5,Of,1,66,0
3,5aa5,On,1,53,100
3,5aa5,Of,1,60,0
3,5aa5,Of,1,47,0
3,5abe,On,1,61,100
3,5abe,On,1,56,100
3,5ac1,Of,1,54,0
3,5ac1,On,1,52,100
3,5adc,Of,1,56,0
3,5adc,On,1,54,100
3,5af3,Of,1,51,0
3,5af3,On,1,54,100
3,5b14,Of,1,55,0
3,5b14,On,1,52,100
3,5b16,On,1,55,100
3,5b16,Of,1,56,0
3,5b16,On,1,57,100
3,5b28,Of,1,58,0
3,5b28,On,1,55,100
3,5b43,Of,1,59,0
3,5b43,On,1,61,100
3,5b43,Of,1,68,0
3,5b43,Of,1,66,0
3,5b43,Of,1,45,0
3,5b61,On,1,49,100
3,5b8a,Of,1,55,0
3,5b8a,On,1,54,100
3,5ba8,Of,1,56,0
3,5ba8,Of,1,56,0
3,5ba8,Of,1,52,0
3,5ba8,Of,1,56,0
3,5ba8,On,1,52,100
3,5ba8,Of,1,61,0
3,5ba8,On,1,55,100
3,5bc3,Of,1,57,0
3,5bc4,On,1,64,100
3,5bd3,Of,1,56,0
3,5bd3,On,1,67,100
3,5bd3,Of,1,68,0
3,5bd3,On,1,66,100
3,5bd3,Of,1,56,0
3,5bd3,On,1,56,100
3,5bfd,Of,1,56,0
3,5bfd,On,1,60,100
3,5c11,Of,1,57,0
3,5c11,On,1,59,100
3,5c2,Of,1,57,0
3,5c2,On,1,67,100
3,5c20,Of,1,66,0
3,5c20,Of,1,68,0
3,5c20,On,1,52,100
3,5c20,On,1,79,100
3,5c20,On,1,49,100
3,5c42,Of,1,47,0
3,5c42,On,1,51,100
3,5c8c,Of,1,69,0
3,5c8c,On,1,64,100
3,5c8c,Of,1,54,0
3,5c8c,On,1,47,100
3,5cae,On,1,73,100
3,5cae,Of,1,48,0
3,5cae,On,1,47,100
3,5cd6,Of,1,61,0
3,5cd6,On,1,53,100
3,5cfd,Of,1,56,0
3,5cfd,On,1,56,100
3,5d17,Of,1,57,0
3,5d17,On,1,56,100
3,5d22,Of,1,54,0
3,5d22,On,1,52,100
3,5d23,Of,1,59,0
3,5d23,On,1,56,100
3,5d3b,Of,1,52,0
3,5d4c,On,1,52,100
3,5d60,On,1,45,100
3,5d65,Of,1,56,0
3,5d65,On,1,55,100
3,5d9c,Of,1,52,0
3,5d9c,On,1,50,100
3,5db1,Of,1,59,0
3,5db1,On,1,59,100
3,5dc2,Of,1,59,0
3,5dc2,On,1,59,100
3,5de0,Of,1,54,0
3,5e2,On,1,54,100
3,5e2,Of,1,63,0
3,5e2,On,1,64,100
3,5e2,Of,1,63,0
3,5e20,On,1,65,100
3,5e20,Of,1,63,0
3,5e20,On,1,55,100
3,5e3,Of,1,69,0
3,5e3,Of,1,56,0
3,5e3,On,1,64,100
3,5e3,On,1,56,100
3,5e39,Of,1,56,0
3,5e39,On,1,59,100
3,5e51,Of,1,59,0
3,5e6e,Of,1,69,0
3,5e6e,Of,1,56,0
3,5e6e,On,1,51,100
3,5e6e,On,1,61,100
3,5e6e,On,1,58,100
3,5e6e,On,1,64,100
3,5e6e,Of,1,62,0
3,5e6e,Of,1,51,0
3,5e6e,On,1,54,100
3,5e83,Of,1,56,0
3,5e83,On,1,56,100
3,5e98,Of,1,55,0
3,5e98,On,1,56,100
3,5eac,Of,1,54,0
3,5eac,On,1,50,100
3,5ed4,Of,1,55,0
3,5ed4,On,1,52,100
3,5ed0,Of,1,50,0
3,5ed4,On,1,54,100
3,5ed8,Of,1,52,0
3,5ed8,On,1,59,100
3,5ed8,Of,1,56,0
3,5ed8,On,1,59,100
3,5ed8,On,1,54,100
3,5ed8,Of,1,55,0
3,5ed8,On,1,53,100
3,5ef5,Of,1,59,0
3,5f02,On,1,69,100
3,5f02,Of,1,64,0
3,5f02,Of,1,76,0
3,5f02,On,1,51,100
3,5f02,On,1,71,100
3,5f02,Of,1,67,0
3,5f02,On,1,68,100
3,5f02,Of,1,50,0
3,5f02,On,1,54,100
3,5f15,Of,1,52,0
3,5f15,On,1,55,100
3,5f22,Of,1,56,0
3,5f2d,On,1,55,100
3,5f3a,Of,1,51,0
3,5f45,Of,1,52,0
3,5f45,On,1,50,100
3,5f55,Of,1,56,0
3,5f55,Of,1,55,0
3,5f5a,On,1,50,100
3,5f5a,On,1,52,100
3,5f67,Of,1,51,0
3,5f67,On,1,56,100
3,5f98,Of,1,55,0
3,5f98,Of,1,55,0
3,5f98,Of,1,61,0
3,5fa1,On,1,65,100
3,5fa1,On,1,59,100
3,5fce,Of,1,56,0
3,5fce,On,1,59,100
3,5ff3,Of,1,52,0
3,5ff3,On,1,50,100
3,601f,Of,1,51,0
3,601f,On,1,59,100
3,6026,Of,1,69,0
3,6026,Of,1,53,0
3,6026,Of,1,66,0
3,6026,On,1,65,100
3,6026,On,1,69,100
3,6026,Of,1,71,0
3,6026,On,1,65,100
3,6026,Of,1,52,0
3,6026,On,1,64,100
3,6026,On,1,49,100
